name,start_time,end_time
6,2000-01-05 19:22:42.626534700,2000-01-05 19:23:07.855179071
6,2000-01-05 19:28:14.204795360,2000-01-05 19:28:45.445987701
6,2000-01-05 19:29:05.996663093,2000-01-05 19:29:24.118025064
6,2000-01-05 19:51:37.975136995,2000-01-05 19:51:43.471270561
6,2000-01-05 19:53:07.268734217,2000-01-05 19:53:21.823809624
6,2000-01-05 19:55:34.500412226,2000-01-05 19:56:15.580987930
6,2000-01-05 19:57:23.153844118,2000-01-05 19:59:01.905483246
6,2000-01-05 19:59:22.166828632,2000-01-05 20:00:06.429951906
6,2000-01-05 20:00:33.906537533,2000-01-05 20:01:01.794637680
6,2000-01-05 20:01:01.900158167,2000-01-05 20:01:26.656131743
6,2000-01-05 20:15:26.435353756,2000-01-05 20:16:04.445836305
6,2000-01-05 20:16:26.479357958,2000-01-05 20:16:36.905111313
6,2000-01-05 20:20:46.011583090,2000-01-05 20:20:49.361469984
6,2000-01-05 20:26:44.327006578,2000-01-05 20:27:39.014505386
6,2000-01-05 20:28:19.084927559,2000-01-05 20:29:16.563060522
6,2000-01-05 20:29:18.609078884,2000-01-05 20:29:25.151107073
6,2000-01-05 20:30:17.674427271,2000-01-05 20:30:19.757101297
6,2000-01-05 20:34:09.049201011,2000-01-05 20:34:28.527757883
6,2000-01-05 20:35:02.356376409,2000-01-05 20:35:16.802515983
6,2000-01-05 20:37:40.135345459,2000-01-05 20:39:03.283063412
6,2000-01-05 20:48:17.258540153,2000-01-05 20:48:49.234549761
6,2000-01-05 20:53:27.932059288,2000-01-05 20:54:09.601641416
6,2000-01-05 21:02:13.340083837,2000-01-05 21:02:20.537784815
6,2000-01-05 21:12:40.131640196,2000-01-05 21:12:54.504159450
6,2000-01-05 21:16:57.890115738,2000-01-05 21:17:16.647179842
6,2000-01-05 21:21:09.560661077,2000-01-05 21:21:15.245097637
6,2000-01-05 21:24:00.045058250,2000-01-05 21:24:48.676672697
6,2000-01-05 21:38:39.890449524,2000-01-05 21:38:48.991930246
6,2000-01-05 21:39:05.020133018,2000-01-05 21:39:30.653876304
6,2000-01-05 21:41:30.631913900,2000-01-05 21:41:44.539854288
6,2000-01-05 21:41:47.794221162,2000-01-05 21:42:21.548098326
6,2000-01-05 21:46:52.128243923,2000-01-05 21:47:30.141956806
6,2000-01-05 21:47:41.697741270,2000-01-05 21:50:15.692310333
6,2000-01-05 21:50:23.986287832,2000-01-05 21:51:11.719029188
6,2000-01-05 21:51:12.724067688,2000-01-05 21:52:26.326910972
6,2000-01-05 21:54:44.442679882,2000-01-05 21:55:23.020591259
6,2000-01-05 21:55:49.597188949,2000-01-05 21:56:16.045016289
6,2000-01-05 21:57:44.720406055,2000-01-05 21:58:38.207192898
6,2000-01-05 22:01:07.452582359,2000-01-05 22:01:15.621016502
6,2000-01-05 22:03:55.344027281,2000-01-05 22:04:04.922374487
6,2000-01-05 22:32:57.014425278,2000-01-05 22:33:16.962115049
6,2000-01-05 22:33:39.899999142,2000-01-05 22:34:27.514900207
6,2000-01-05 22:34:38.926569938,2000-01-05 22:34:42.354408979
6,2000-01-05 22:46:14.797553062,2000-01-05 22:47:18.937657118
6,2000-01-05 22:56:40.363638401,2000-01-05 23:00:31.124437094
6,2000-01-05 23:13:36.976868868,2000-01-05 23:14:47.397938728
6,2000-01-05 23:23:45.267086029,2000-01-05 23:24:07.982698917
6,2000-01-05 23:24:11.159877062,2000-01-05 23:24:18.756771564
6,2000-01-05 23:25:49.505575657,2000-01-05 23:26:00.251030445
6,2000-01-05 23:26:27.270895958,2000-01-05 23:26:30.380493641
6,2000-01-05 23:27:10.197638273,2000-01-05 23:28:06.296705484
6,2000-01-05 23:28:40.705048084,2000-01-05 23:29:02.561471462
6,2000-01-05 23:30:29.415635586,2000-01-05 23:34:39.074033022
6,2000-01-05 23:44:16.404531956,2000-01-05 23:46:01.543937921
6,2000-01-05 23:46:19.507871628,2000-01-05 23:47:19.623954296
6,2000-01-05 23:55:47.455012560,2000-01-06 00:01:06.423710346
6,2000-01-06 00:15:21.927410126,2000-01-06 00:15:49.142066955
6,2000-01-06 00:49:53.094260216,2000-01-06 00:50:36.253260851
6,2000-01-06 00:52:46.723352194,2000-01-06 00:53:13.230965137
6,2000-01-06 01:04:36.106992006,2000-01-06 01:04:51.742321253
6,2000-01-06 01:06:21.887374401,2000-01-06 01:06:36.186057567
6,2000-01-06 01:09:03.367171526,2000-01-06 01:09:32.259773254
6,2000-01-06 01:10:26.468468427,2000-01-06 01:10:51.584158420
6,2000-01-06 01:24:28.293061495,2000-01-06 01:25:02.879323244
6,2000-01-06 01:25:24.764289141,2000-01-06 01:25:27.865573168
6,2000-01-06 01:27:41.531463861,2000-01-06 01:28:02.100891113
6,2000-01-06 08:53:28.468011856,2000-01-06 08:54:11.275104761
6,2000-01-06 08:54:48.125654936,2000-01-06 08:55:01.499472618
6,2000-01-06 08:59:33.979444504,2000-01-06 08:59:54.980043888
6,2000-01-06 09:14:30.713849068,2000-01-06 09:14:51.517321348
6,2000-01-06 09:14:57.096950292,2000-01-06 09:15:26.707615137
6,2000-01-06 09:15:45.541722059,2000-01-06 09:15:56.201984405
6,2000-01-06 09:16:07.952208996,2000-01-06 09:16:08.032004595
6,2000-01-06 09:16:18.126527071,2000-01-06 09:16:24.661781549
6,2000-01-06 09:16:33.510596037,2000-01-06 09:17:27.513448715
6,2000-01-06 09:17:27.576131582,2000-01-06 09:18:21.576166868
6,2000-01-06 09:19:17.415094614,2000-01-06 09:19:56.493818760
6,2000-01-06 09:20:10.946461677,2000-01-06 09:20:37.481744051
6,2000-01-06 09:20:46.093094349,2000-01-06 09:21:54.656763553
6,2000-01-06 09:21:59.251559734,2000-01-06 09:22:27.705669641
6,2000-01-06 09:22:27.845661163,2000-01-06 09:22:41.178496837
6,2000-01-06 09:22:55.426301002,2000-01-06 09:23:09.616036176
6,2000-01-06 09:23:13.010129213,2000-01-06 09:23:22.501937389
6,2000-01-06 09:23:27.981396913,2000-01-06 09:23:54.634206295
6,2000-01-06 09:25:12.016256809,2000-01-06 09:25:49.543319940
6,2000-01-06 09:26:49.814942360,2000-01-06 09:27:07.228184223
6,2000-01-06 09:27:09.412659883,2000-01-06 09:30:05.910638094
6,2000-01-06 09:32:40.387393951,2000-01-06 09:33:39.328623295
6,2000-01-06 09:33:39.510855198,2000-01-06 09:35:50.289425134
6,2000-01-06 09:35:52.306871176,2000-01-06 09:36:10.535511255
6,2000-01-06 09:36:35.684418201,2000-01-06 09:36:40.471107006
6,2000-01-06 09:38:03.968035698,2000-01-06 09:38:23.854732752
6,2000-01-06 09:38:58.132363796,2000-01-06 09:38:58.323884964
6,2000-01-06 09:39:10.870190382,2000-01-06 09:39:12.914860010
6,2000-01-06 09:41:45.558081627,2000-01-06 09:41:57.591523170
6,2000-01-06 09:42:07.431163788,2000-01-06 09:42:07.589358091
6,2000-01-06 09:43:10.295392036,2000-01-06 09:43:31.693393230
6,2000-01-06 10:06:16.302798748,2000-01-06 10:06:27.210298538
6,2000-01-06 10:09:42.810361385,2000-01-06 10:10:15.299818754
6,2000-01-06 10:21:28.932686567,2000-01-06 10:21:33.310960054
6,2000-01-06 10:29:47.669539451,2000-01-06 10:30:07.616753816
6,2000-01-06 10:34:37.039173126,2000-01-06 10:35:36.449899435
6,2000-01-06 10:35:40.455296039,2000-01-06 10:36:09.351225853
6,2000-01-06 10:36:39.385157347,2000-01-06 10:36:45.574041843
6,2000-01-06 10:38:48.535319567,2000-01-06 10:40:34.474854708
6,2000-01-06 10:41:03.279179096,2000-01-06 10:41:04.020059824
6,2000-01-06 10:41:21.671262026,2000-01-06 10:41:21.797892809
6,2000-01-06 10:50:11.188232899,2000-01-06 10:50:51.121488571
6,2000-01-06 11:11:03.796098232,2000-01-06 11:12:01.064845323
6,2000-01-06 11:12:58.594795227,2000-01-06 11:13:27.862817526
6,2000-01-06 11:14:07.704706430,2000-01-06 11:14:08.869027614
6,2000-01-06 11:14:13.262129545,2000-01-06 11:14:17.559424162
6,2000-01-06 11:14:29.566293001,2000-01-06 11:14:41.472522735
6,2000-01-06 11:14:44.223129749,2000-01-06 11:14:44.412653684
6,2000-01-06 11:14:53.993735313,2000-01-06 11:16:20.885678530
6,2000-01-06 11:16:28.209017992,2000-01-06 11:17:16.085777521
6,2000-01-06 11:17:21.997146845,2000-01-06 11:17:23.104096889
6,2000-01-06 11:19:47.898898601,2000-01-06 11:19:50.657357931
6,2000-01-06 11:21:24.926834106,2000-01-06 11:21:39.724665880
6,2000-01-06 11:21:46.386956215,2000-01-06 11:21:50.884017944
6,2000-01-06 11:22:00.177163362,2000-01-06 11:22:07.991726398
6,2000-01-06 11:22:13.514555454,2000-01-06 11:22:14.354346990
6,2000-01-06 11:22:15.534866810,2000-01-06 11:22:15.666494369
6,2000-01-06 11:24:35.771006584,2000-01-06 11:24:39.807249546
6,2000-01-06 11:25:19.605467796,2000-01-06 11:25:23.879858494
6,2000-01-06 11:28:22.930501222,2000-01-06 11:28:23.082455396
6,2000-01-06 11:32:48.284959793,2000-01-06 11:33:39.715731859
6,2000-01-06 11:34:12.201766491,2000-01-06 11:34:23.552827835
6,2000-01-06 11:34:25.804347038,2000-01-06 11:34:38.141534805
6,2000-01-06 11:34:39.524616718,2000-01-06 11:34:41.101744175
6,2000-01-06 11:35:28.734476805,2000-01-06 11:35:34.972406387
6,2000-01-06 11:39:42.572128057,2000-01-06 11:40:53.761701107
6,2000-01-06 11:44:43.215262413,2000-01-06 11:44:47.822098493
6,2000-01-06 11:45:05.122261524,2000-01-06 11:45:07.828252554
6,2000-01-06 11:45:09.497135401,2000-01-06 11:45:25.711372614
6,2000-01-06 11:51:19.794119596,2000-01-06 11:51:34.593413830
6,2000-01-06 11:51:38.681404590,2000-01-06 11:52:18.195443868
6,2000-01-06 11:52:18.943732500,2000-01-06 11:53:52.602767229
6,2000-01-06 11:53:56.299119949,2000-01-06 11:54:03.568891525
6,2000-01-06 11:54:16.622238874,2000-01-06 11:54:18.924100160
6,2000-01-06 11:54:45.208451509,2000-01-06 11:54:50.663258552
6,2000-01-06 11:55:19.999848366,2000-01-06 11:55:47.516512155
6,2000-01-06 11:55:49.275418520,2000-01-06 11:55:53.738332033
6,2000-01-06 11:56:17.501594543,2000-01-06 11:57:01.610356808
6,2000-01-06 11:57:13.366088390,2000-01-06 11:57:20.873645544
6,2000-01-06 11:58:34.632791996,2000-01-06 11:59:23.905143499
6,2000-01-06 12:00:00.095002651,2000-01-06 12:00:34.557461500
6,2000-01-06 12:01:41.242842674,2000-01-06 12:02:23.830600500
6,2000-01-06 12:03:01.603703022,2000-01-06 12:03:44.598582744
6,2000-01-06 12:04:09.198699951,2000-01-06 12:04:11.231209040
6,2000-01-06 12:04:27.079863548,2000-01-06 12:04:29.229784488
6,2000-01-06 12:06:45.427351713,2000-01-06 12:07:13.162755251
6,2000-01-06 12:07:20.366357803,2000-01-06 12:07:27.349008560
6,2000-01-06 12:07:31.845736742,2000-01-06 12:07:31.991609096
6,2000-01-06 12:09:17.655014753,2000-01-06 12:09:24.866313219
6,2000-01-06 12:09:43.801186323,2000-01-06 12:09:43.963309765
6,2000-01-06 12:10:49.739040613,2000-01-06 12:10:53.416229725
6,2000-01-06 12:11:26.273860454,2000-01-06 12:11:42.203672647
6,2000-01-06 12:15:09.636166572,2000-01-06 12:15:16.918776750
6,2000-01-06 12:16:15.038814544,2000-01-06 12:16:21.480764627
6,2000-01-06 12:17:14.696602344,2000-01-06 12:17:17.021385908
6,2000-01-06 12:17:42.625933885,2000-01-06 12:17:54.412668705
6,2000-01-06 12:18:36.882077217,2000-01-06 12:18:37.012069940
6,2000-01-06 12:18:38.747746944,2000-01-06 12:18:40.530055523
6,2000-01-06 12:20:05.508331299,2000-01-06 12:21:12.586382389
6,2000-01-06 12:22:40.576869488,2000-01-06 12:22:44.669225931
6,2000-01-06 12:23:59.231632948,2000-01-06 12:24:04.679661035
6,2000-01-06 12:24:10.901434183,2000-01-06 12:24:14.146242857
6,2000-01-06 12:24:42.344647169,2000-01-06 12:24:46.495800972
6,2000-01-06 12:28:57.396755695,2000-01-06 12:29:28.024498224
6,2000-01-06 12:30:49.448622227,2000-01-06 12:30:52.242249965
6,2000-01-06 12:34:23.069701910,2000-01-06 12:34:30.748434067
6,2000-01-06 12:36:27.707580566,2000-01-06 12:36:38.540719032
6,2000-01-06 12:37:43.196443319,2000-01-06 12:38:17.224468231
6,2000-01-06 12:38:27.334136009,2000-01-06 12:38:38.878759622
6,2000-01-06 12:38:40.011183262,2000-01-06 12:50:21.192728281
6,2000-01-06 12:50:37.419355869,2000-01-06 12:50:44.604288339
6,2000-01-06 12:52:58.109990835,2000-01-06 12:53:12.908066511
6,2000-01-06 12:54:35.099086046,2000-01-06 12:56:00.214572668
6,2000-01-06 12:56:01.951686382,2000-01-06 12:56:10.544932604
6,2000-01-06 12:56:12.044331073,2000-01-06 12:56:29.737458706
6,2000-01-06 13:00:39.692237139,2000-01-06 13:02:18.697916746
6,2000-01-06 13:02:18.776216745,2000-01-06 13:02:45.105106592
6,2000-01-06 13:02:45.205952167,2000-01-06 13:04:16.988775492
6,2000-01-06 13:04:48.124233484,2000-01-06 13:07:33.768681526
6,2000-01-06 13:07:54.480750084,2000-01-06 13:08:23.028289795
6,2000-01-06 13:08:24.683642387,2000-01-06 13:09:12.744422436
6,2000-01-06 13:09:18.220292330,2000-01-06 13:09:21.308586120
6,2000-01-06 13:09:21.406734466,2000-01-06 13:09:22.852174282
6,2000-01-06 13:11:34.841442108,2000-01-06 13:12:24.400024175
6,2000-01-06 13:13:25.570563078,2000-01-06 13:14:47.697142839
6,2000-01-06 13:19:22.183032751,2000-01-06 13:19:40.392330408
6,2000-01-06 13:19:41.449944258,2000-01-06 13:19:42.102545738
6,2000-01-06 14:01:51.733329296,2000-01-06 14:04:10.522650003
6,2000-01-06 14:04:29.819345474,2000-01-06 14:06:04.008089065
6,2000-01-06 14:07:51.161932468,2000-01-06 14:08:05.334831953
6,2000-01-06 14:09:42.197393894,2000-01-06 14:10:45.809526682
6,2000-01-06 14:10:47.246283293,2000-01-06 14:11:34.657063246
6,2000-01-06 14:11:36.880751371,2000-01-06 14:12:05.036964178
6,2000-01-06 14:12:19.114687919,2000-01-06 14:12:30.641015053
6,2000-01-06 14:12:34.253215313,2000-01-06 14:13:11.939598322
6,2000-01-06 14:13:37.058380841,2000-01-06 14:14:09.262851953
6,2000-01-06 14:14:11.167812347,2000-01-06 14:15:48.826232433
6,2000-01-06 14:15:51.281151056,2000-01-06 14:15:52.686001301
6,2000-01-06 14:17:06.376041412,2000-01-06 14:17:11.904932976
6,2000-01-06 14:17:26.218480348,2000-01-06 14:17:58.160570144
6,2000-01-06 14:17:58.207357406,2000-01-06 14:18:15.511271238
6,2000-01-06 14:18:17.513089418,2000-01-06 14:18:28.260282278
6,2000-01-06 14:18:37.177574396,2000-01-06 14:18:41.449508905
6,2000-01-06 14:18:47.655371666,2000-01-06 14:18:47.714381933
6,2000-01-06 14:19:34.226102829,2000-01-06 14:23:56.653228283
6,2000-01-06 14:28:49.759458542,2000-01-06 14:31:09.202524423
6,2000-01-06 14:47:59.190928936,2000-01-06 14:49:26.387194633
6,2000-01-06 14:52:47.734618902,2000-01-06 14:53:55.832789421
6,2000-01-06 14:53:57.592646360,2000-01-06 14:54:16.066102266
6,2000-01-06 14:54:34.694616318,2000-01-06 14:54:41.109797954
6,2000-01-06 14:55:03.069758177,2000-01-06 14:55:50.202719927
6,2000-01-06 14:57:23.066120148,2000-01-06 14:59:10.983757496
6,2000-01-06 14:59:20.986232519,2000-01-06 14:59:50.998632669
6,2000-01-06 14:59:52.634441376,2000-01-06 15:00:06.969066620
6,2000-01-06 15:02:20.437390089,2000-01-06 15:03:25.221721411
6,2000-01-06 15:03:27.254589319,2000-01-06 15:05:50.535224676
6,2000-01-06 15:06:29.844641447,2000-01-06 15:07:32.964833498
6,2000-01-06 15:07:33.191287041,2000-01-06 15:08:23.694427252
6,2000-01-06 15:08:25.266952991,2000-01-06 15:09:45.770270347
6,2000-01-06 15:09:53.388614654,2000-01-06 15:14:03.897234917
6,2000-01-06 15:14:08.970596552,2000-01-06 15:16:07.300876617
6,2000-01-06 15:28:07.913409233,2000-01-06 15:29:34.588659286
6,2000-01-06 15:29:37.850396871,2000-01-06 15:29:39.434059143
6,2000-01-06 15:29:56.333908558,2000-01-06 15:31:37.850158453
6,2000-01-06 15:32:17.905298471,2000-01-06 15:33:26.013104439
6,2000-01-06 15:33:37.189793110,2000-01-06 15:35:56.207893133
6,2000-01-06 15:36:03.088007450,2000-01-06 15:36:46.054619550
6,2000-01-06 15:36:53.124150753,2000-01-06 15:36:55.321685076
6,2000-01-06 15:38:00.922187805,2000-01-06 15:38:15.390227794
6,2000-01-06 15:38:16.665617466,2000-01-06 15:38:17.406063318
6,2000-01-06 15:39:46.839350939,2000-01-06 15:39:48.951053142
6,2000-01-06 15:40:19.923911571,2000-01-06 15:40:21.194009065
6,2000-01-06 15:40:23.779462336,2000-01-06 15:40:24.255234003
6,2000-01-06 15:40:28.275591373,2000-01-06 15:40:28.451061487
6,2000-01-06 15:47:59.385720491,2000-01-06 15:49:06.621718883
6,2000-01-06 15:49:11.777097701,2000-01-06 15:49:16.139393568
6,2000-01-06 15:50:34.062050580,2000-01-06 15:51:51.220760107
6,2000-01-06 15:52:33.345125198,2000-01-06 15:52:40.656664132
6,2000-01-06 15:53:04.140093326,2000-01-06 15:53:37.601882934
6,2000-01-06 15:53:50.254540920,2000-01-06 15:53:56.123423099
6,2000-01-06 15:53:58.472583055,2000-01-06 15:53:58.672372818
6,2000-01-06 15:54:01.981176615,2000-01-06 15:54:05.744897842
6,2000-01-06 16:05:27.254015207,2000-01-06 16:08:46.236863613
6,2000-01-06 16:34:23.130566120,2000-01-06 16:34:26.428362131
6,2000-01-06 16:34:30.779803514,2000-01-06 16:36:07.621281147
6,2000-01-06 16:36:11.190347671,2000-01-06 16:36:11.193717956
6,2000-01-06 16:36:20.305650711,2000-01-06 16:37:16.671224594
6,2000-01-06 16:37:21.483218431,2000-01-06 16:38:04.766587019
6,2000-01-06 16:39:31.090945482,2000-01-06 16:39:37.717738867
6,2000-01-06 16:39:47.786524296,2000-01-06 16:39:50.851242542
6,2000-01-06 16:40:02.960560083,2000-01-06 16:40:53.139858007
6,2000-01-06 16:40:54.859465599,2000-01-06 16:40:56.212862730
6,2000-01-06 16:41:15.272599935,2000-01-06 16:41:15.620202780
6,2000-01-06 16:41:30.454905033,2000-01-06 16:41:34.233489752
6,2000-01-06 16:47:50.110365391,2000-01-06 16:47:51.314015150
6,2000-01-06 16:49:36.022228241,2000-01-06 16:51:10.088928461
6,2000-01-06 16:51:54.768745422,2000-01-06 16:51:55.724807977
6,2000-01-06 16:52:00.632075071,2000-01-06 16:52:39.416892052
6,2000-01-06 16:52:57.208871603,2000-01-06 16:53:00.955210209
6,2000-01-06 16:53:09.626699209,2000-01-06 16:53:11.171749830
6,2000-01-06 16:53:17.742266416,2000-01-06 16:53:20.925576925
6,2000-01-06 16:56:51.680500507,2000-01-06 16:57:55.857121229
6,2000-01-06 16:58:08.728301525,2000-01-06 16:58:38.712687492
6,2000-01-06 16:59:45.393050432,2000-01-06 16:59:45.800580501
6,2000-01-06 17:00:24.287466764,2000-01-06 17:00:28.675049782
6,2000-01-06 17:01:09.719768286,2000-01-06 17:01:26.737753868
6,2000-01-06 17:06:17.588335037,2000-01-06 17:06:22.122840404
6,2000-01-06 17:06:29.058897495,2000-01-06 17:07:04.283821583
6,2000-01-06 17:07:05.599266767,2000-01-06 17:07:07.369858265
6,2000-01-06 17:07:18.336992502,2000-01-06 17:07:41.920172691
6,2000-01-06 17:11:42.361902237,2000-01-06 17:11:46.952760219
6,2000-01-06 17:11:47.040711879,2000-01-06 17:12:42.534491300
6,2000-01-06 17:12:45.451070547,2000-01-06 17:12:47.833631515
6,2000-01-06 17:14:31.921385288,2000-01-06 17:14:38.036698818
6,2000-01-06 17:14:43.920511246,2000-01-06 17:14:44.123947620
6,2000-01-06 17:17:02.096377373,2000-01-06 17:17:06.259196997
6,2000-01-06 17:17:14.513687372,2000-01-06 17:17:26.424314022
6,2000-01-06 17:17:36.876143217,2000-01-06 17:17:37.039523840
6,2000-01-06 17:17:38.421749115,2000-01-06 17:17:43.009039879
6,2000-01-06 17:18:48.038848877,2000-01-06 17:19:31.618756056
6,2000-01-06 17:19:39.506736755,2000-01-06 17:19:50.538340807
6,2000-01-06 17:19:50.746987819,2000-01-06 17:19:50.772007942
6,2000-01-06 17:19:59.082067489,2000-01-06 17:20:08.701412439
6,2000-01-06 17:20:16.698626041,2000-01-06 17:20:21.249520302
6,2000-01-06 17:20:27.894200086,2000-01-06 17:20:42.142907142
6,2000-01-06 17:21:05.317510843,2000-01-06 17:21:10.497758388
6,2000-01-06 17:21:15.707368612,2000-01-06 17:21:16.832703590
6,2000-01-06 17:21:19.510282993,2000-01-06 17:21:56.489398002
6,2000-01-06 17:22:25.232448578,2000-01-06 17:22:54.215410232
6,2000-01-06 17:23:50.060386180,2000-01-06 17:23:50.199675798
6,2000-01-06 17:24:15.955883503,2000-01-06 17:25:26.937798261
6,2000-01-06 17:28:26.436348438,2000-01-06 17:28:31.751363516
6,2000-01-06 17:28:31.860302925,2000-01-06 17:28:43.660790205
6,2000-01-06 17:28:49.703093529,2000-01-06 17:28:59.645401239
6,2000-01-06 17:29:04.586638450,2000-01-06 17:29:17.149301529
6,2000-01-06 17:29:20.667634249,2000-01-06 17:29:25.174578190
6,2000-01-06 17:29:51.364899397,2000-01-06 17:30:00.535564184
6,2000-01-06 17:30:24.547626495,2000-01-06 17:30:36.541377544
6,2000-01-06 17:30:43.787779331,2000-01-06 17:30:56.499064207
6,2000-01-06 17:35:22.050566673,2000-01-06 17:35:49.826788902
6,2000-01-06 17:39:10.814872742,2000-01-06 17:39:13.431828737
6,2000-01-06 17:39:13.552903652,2000-01-06 17:39:36.726986170
6,2000-01-06 17:39:38.305077553,2000-01-06 17:39:38.384259939
6,2000-01-06 17:39:40.915369034,2000-01-06 17:39:40.976162433
6,2000-01-06 18:03:03.971835613,2000-01-06 18:03:18.978575706
6,2000-01-06 18:49:04.142427921,2000-01-06 18:54:30.825601578
6,2000-01-06 18:57:57.001595974,2000-01-06 18:58:37.866597175
6,2000-01-06 19:00:42.541352749,2000-01-06 19:03:19.205090284
6,2000-01-06 19:14:08.493484258,2000-01-06 19:15:14.258034706
6,2000-01-06 19:15:15.545906067,2000-01-06 19:15:52.871904611
6,2000-01-06 19:16:04.225275516,2000-01-06 19:16:29.380512237
6,2000-01-06 19:17:17.491168260,2000-01-06 19:17:22.621164560
6,2000-01-06 19:17:38.217323780,2000-01-06 19:20:17.647642135
6,2000-01-06 20:37:43.777940987,2000-01-06 20:45:31.774932623
6,2000-01-06 20:46:08.539934873,2000-01-06 20:46:41.106251955
6,2000-01-06 20:48:16.005451202,2000-01-06 20:50:13.520987749
6,2000-01-06 21:06:03.388474703,2000-01-06 21:06:17.808316707
6,2000-01-06 21:07:01.468941688,2000-01-06 21:07:55.174345732
6,2000-01-06 21:31:47.274921655,2000-01-06 21:31:58.598815918
6,2000-01-06 21:43:15.545768261,2000-01-06 21:46:02.476031303
6,2000-01-06 21:46:03.582702160,2000-01-06 21:46:05.773239136
6,2000-01-06 21:47:34.456026554,2000-01-06 21:48:22.758670807
6,2000-01-06 21:48:35.261188507,2000-01-06 21:49:37.034288168
6,2000-01-06 21:57:40.899753570,2000-01-06 21:58:01.536848545
6,2000-01-06 22:04:45.669379711,2000-01-06 22:06:17.319832086
6,2000-01-06 22:26:08.906381130,2000-01-06 22:27:36.844633817
6,2000-01-06 22:27:41.039823532,2000-01-06 22:28:08.488672256
6,2000-01-06 22:33:23.233496666,2000-01-06 22:33:31.020363092
6,2000-01-06 22:33:33.518804073,2000-01-06 22:34:22.431657314
6,2000-01-06 22:34:23.550320864,2000-01-06 22:36:41.682355881
6,2000-01-06 22:36:45.313142776,2000-01-06 22:37:55.273614645
6,2000-01-06 22:38:08.831978559,2000-01-06 22:39:17.299634933
6,2000-01-06 22:40:08.181446075,2000-01-06 22:40:43.834831476
6,2000-01-06 22:40:48.418297767,2000-01-06 22:45:49.545852661
6,2000-01-06 23:08:23.751889705,2000-01-06 23:09:01.911298275
6,2000-01-06 23:21:40.174881458,2000-01-06 23:22:13.655395746
6,2000-01-06 23:35:55.268894911,2000-01-06 23:36:05.926932573
6,2000-01-06 23:42:34.410854339,2000-01-06 23:43:24.490897178
6,2000-01-06 23:45:17.400625944,2000-01-06 23:45:17.403793812
6,2000-01-06 23:57:35.505655765,2000-01-06 23:58:31.914805412
6,2000-01-07 00:07:35.579317093,2000-01-07 00:08:10.497301101
6,2000-01-07 00:13:17.916905403,2000-01-07 00:14:34.745194673
6,2000-01-07 00:46:30.390710354,2000-01-07 00:47:15.165533304
6,2000-01-07 00:52:39.083410501,2000-01-07 00:53:41.448607921
6,2000-01-07 00:54:04.051280021,2000-01-07 00:54:43.041091680
6,2000-01-07 07:09:40.497422695,2000-01-07 07:10:38.338251352
6,2000-01-07 08:17:09.527106523,2000-01-07 08:18:35.938233614
6,2000-01-07 08:18:48.779781580,2000-01-07 08:18:54.057251453
6,2000-01-07 09:19:23.608709574,2000-01-07 09:19:59.067716360
6,2000-01-07 09:38:43.743141413,2000-01-07 09:38:51.342005729
6,2000-01-07 09:39:14.789414166,2000-01-07 09:39:31.634124517
6,2000-01-07 09:39:33.651113510,2000-01-07 09:40:33.429400444
6,2000-01-07 09:41:03.434301138,2000-01-07 09:41:04.502532482
6,2000-01-07 09:41:08.556063413,2000-01-07 09:41:42.577004671
6,2000-01-07 09:41:44.190196514,2000-01-07 09:41:59.080035686
6,2000-01-07 09:42:21.262198686,2000-01-07 09:42:27.497069120
6,2000-01-07 09:43:41.967104435,2000-01-07 09:43:59.678452253
6,2000-01-07 09:44:07.225660562,2000-01-07 09:44:22.851426601
6,2000-01-07 09:52:02.009721517,2000-01-07 09:53:01.192236900
6,2000-01-07 09:53:18.456720352,2000-01-07 09:53:37.956024170
6,2000-01-07 09:54:28.331667661,2000-01-07 09:55:07.036313772
6,2000-01-07 09:58:48.745283365,2000-01-07 10:00:36.303452015
6,2000-01-07 10:06:59.271158457,2000-01-07 10:08:19.294005632
6,2000-01-07 10:10:31.820746183,2000-01-07 10:11:02.506609917
6,2000-01-07 10:18:01.191269636,2000-01-07 10:18:56.239477634
6,2000-01-07 10:20:22.635276794,2000-01-07 10:20:42.223738670
6,2000-01-07 10:22:10.074393749,2000-01-07 10:22:24.403578043
6,2000-01-07 10:22:27.724328518,2000-01-07 10:22:36.716036796
6,2000-01-07 10:29:39.112829447,2000-01-07 10:29:43.488392353
6,2000-01-07 10:29:43.675664425,2000-01-07 10:29:50.201640367
6,2000-01-07 10:29:53.874605655,2000-01-07 10:30:23.619460106
6,2000-01-07 10:30:26.027495145,2000-01-07 10:30:28.286957741
6,2000-01-07 10:31:15.936372757,2000-01-07 10:31:23.471894741
6,2000-01-07 10:31:23.642807722,2000-01-07 10:31:42.633949756
6,2000-01-07 10:33:58.873593569,2000-01-07 10:35:47.878183126
6,2000-01-07 10:38:14.533535242,2000-01-07 10:38:17.519258022
6,2000-01-07 10:39:23.607042074,2000-01-07 10:40:19.893715858
6,2000-01-07 10:40:35.462713718,2000-01-07 10:40:52.177119016
6,2000-01-07 10:40:59.424988270,2000-01-07 10:41:18.991959333
6,2000-01-07 10:41:29.335386514,2000-01-07 10:41:36.048274517
6,2000-01-07 10:42:34.212510586,2000-01-07 10:42:36.287843466
6,2000-01-07 10:46:41.133275032,2000-01-07 10:46:45.252314806
